record_id,title,class_no_book_no,intent,depth,publisher,pages
2ad00a86086f87451dfba4cb67b3d192,Satellite Technology,629.46 mai,,,John Wiley & Sons,"xxiv, 822 p. ;"
23d08368d2f5cbb8a792020b24d0a039,Picturing Quantum Processes,530.145 coe,,,Cambridge University Press,"xvii, 827 p. ;"
ae7c8dbaac32e6472bf36804d31c6c6b,The Rest is Noise,780.904 ros,,,HarperCollins UK,"xviii, 695 p. ;"
5a4c3fb23c64c0e049a830f236ea30eb,the android malware handbook : manual analysis and ml-based detection,005.88 han,,,,"xxvi, 298 p. ;"
17a91bad395947ec212e3964321626bb,"tom jones : the authoritative text, contemporary reactions, criticism",823.5 fie,,,,"viii, 804 p. ;"
34b7f9584c8dbb553a44b8035dd40caf,visual mba : a quick guide to everything you'll learn in two years of business school,650.0711 bar,,,,"xi, 193 p. ;"
f791e1ef1a7325949f3c9ea8356a8d55,verbal ability and reading comprehension for cat,650.076 tri,,,,"x, 1.1 - 5.6, M6.1 p. ;"
3c872cea1e6818e5ae1aeb5d9b6aa5a2,selected letters,821.7 kea,,,,"xxxv, 603 p. ;"
040d80bf82c1c56f75bf79d9f737c063,nihilistic times : thinking with max weber,323.60973 bro,,,,132 p. ;
eada233ca6603d3075df82b745a77d1b,the critical writings of oscar wilde : an annotated selection,824.8 wil,,,,"vi,386 p. ;"
18cd22c4b2066cce2862d94778a2ed4f,digesting india : a travel writerâs sub-continental adventures with the tummy,394.120954 oye,,,,"xxx, 313 p. ;"
2cc39de95a2e1f16050f35ec6b5d3224,Elements of Mathematical Analysis,530.15 pap,,,Springer,"ix, 126 p. ;"
934be3504f83dff6bf2b2ea25e423b7b,A Brief History of Everything Wireless,621.38409 lau,,,Springer,"xi, 211 p.;"
91ba53fc4d30ddc0c5b81937914258db,climate time series analysis : classical statistical and bootstrap methods,551.60727 mud,,,,"xxxii, 454 p. ;"
9ee86853ff4c32791661bb7609589382,a gentle introduction to group theory,512.2 ais,,,,"xxiv, 417 p. ;"
57bd049f8b6dfaea924c04d0d6c5c028,a circle-line study of mathematical analysis,515 sec,,,,"xix, 469 p. ;"
7b70fe2280f2e905bc25e39127a9ce53,A Guide to Designing Curricular Games,371.33 kel,,,Springer,"xi, 349 p. ;"
397c26df4b7bc50f23e1c0c87073aa08,a history of the indian university system : emerging from the shadows of the past,378.00954 dat,,,,"vii, 163 p. ;"
9a203d19111c60f7db4c65a8f1697078,a global history of warfare and technology : from slings to robots,973 roy,,,,"xiv, 189 p. ;"
9bc1ebcc1234f192eb50e94debc09e51,A Novel Approach to Relativistic Dynamics,617.51 fri,,,Springer,"xv, 196 p. ;"
b88a9fa79813735d7ad2519b0ce3c65e,A Practical Guide to Sentiment Analysis,006.312 cam,,,Springer,"vii, 196 p. ;"
61f8712dd8e462a2cd0a97c5d658da60,"a practical guide to verilog-a : mastering the modeling language for analog devices, circuits, and systems",621.395 mij,,,,"xxxv, 319 p. ;"
b15812a0529967884c926eba5ca39a04,a machine learning based pairs trading investment strategy,006.31 mor,,,,"ix, 104 p. ;"
7949e7e99b8dc1a3de9b6467632c5d3a,absolute essentials of ethereum,332.4 dyl,,,,"ix, 97 p. ;"
a0debba67c0551eed5b3795d9e45fd92,a primer on memory persistency,004.16 gog,,,,"xix, 95 p. ;"
5b0e35257fb8d6350b9fc296d37000f2,A Practical Guide to Trading and Tracing for the Energy Blockchain,333.79 sci,,,Springer,"ix, 170 p. ;"
2783a9e5e37da75b67ab08f4c21c6940,basics of virtual reality : from the discovery of perspective to vr glasses,006.8 gra,,,,"xvi, 409 p. ;"
8780f1c42d3205aec2205b026603d38d,batteryless mm-wave wireless sensors,621.3813 gao,,,,"x, 138 p. ;"
e1dce2921d05c8d8a7c34da05d46a079,A Beginner's Guide to SSD Firmware,005.18 thi,,,Apress,"xv, 202 p. ;"
4172664f588dab9997f5e357d72267f6,beginning radio communications : radio projects and theory,621.38416 wul,,,,"xi, 223 p. ;"
f9ab2205426603c5600bdea28ab84ce9,Decentralized Finance,332.4 bir,,,Springer,"XV, 190 p. ;"
d0b8418aba575aea4e48e7185288b15a,big breaches : cybersecurity lessons for everyone,005.8 das,,,,"xlvii, 427 p. ;"
ffc2cb1540007cdd46fbb26297ab330a,deep learning : concepts and architectures,006.31 ped,,,,"xii, 342 p. ;"
a7628a61b4beef192cab7327a9b83bd0,complex analysis,515.9 gam,,,,"xviii, 478 p. ;"
01c2a9f83357c333621c618183e10c41,"design for testability, debug and reliability : next generation measures using formal techniques",621.3815 huh,,,,"xxi, 164 p. ;"
cf2b9d01f12e6f39e4c1f592519d3022,Distributed Computing by Mobile Entities,004.6 flo,,,Springer,"x, 681 p. ;"
95bf779138441de86b84b06054a83ab7,design and society : social issues in technological design,620.0042 she,,,,"xii, 234 p. ;"
4caaa1a4d87a9235e560e265b4f78058,"economic systems, markets and politics : an ethical, behavioral and institutional approach",330 con,,,,"xvi, 434 p. ;"
145798e997c55be846ee44c2b0cde410,epidemics : models and data using r,614.4 bjo,,,,"xv, 387 p. ;"
c8f116c451aaa0a6de441dd402a2c19b,fair queueing,330 chu,,,,"xi, 157 p. ;"
e8490b828fd7585391f83e0ec4d68b70,fast radial basis functions for engineering applications,511 bia,,,,"xiv, 358 p. ;"
f3e2c76e96d4f6e59d40fe7dd0cba8e6,"ethics, governance, and policies in artificial intelligence",174.90063 flo,,,,"xii, 394 p. ;"
5d2ed51b25a941d19918ac1ceb0f2f2a,financial risk management for cryptocurrencies,519 van,,,,"xii, 114 p. ;"
c36ec1f6e4e970da7aeabd9928e18777,feedback in analog circuits,620 och,,,,"xiii, 164 p. ;"
9502630f95a2e1662eaed86f2b8b5e2d,guide to internet cryptography : security protocols and real-world attack implications,929 sch,,,,"xix, 530 p. ;"
31da6ef894c67970fae2366356bee7b3,geometric invariant theory : over the real and complex numbers,512 wal,,,,"xiv, 190 p. ;"
2081cec1a0345dae72b857f00a9413f1,hardware architectures for post-quantum digital signature schemes,005.133 son,,,,"xxii, 170 p. ;"
148267ee42d607fe016c19db7209462e,Hardware Security Primitives,929.605 teh,,,Springer,"xvii, 350 p. ;"
90c28bc784b1d65a270477ca0d23a621,hardware oriented authenticated encryption based on tweakable block ciphers,005.82 kha,,,,"xviii, 192 p. ;"
0696b9a9ae0eb3abf92fdbf970bf3601,Harnessing the Power of Analytics,001.4 hal,,,Springer,"viii, 150 p. ;"
d9f302b93f7407b8c6449418140d75eb,Illustrating Statistical Procedures: Finding Meaning in Quantitative Data,300.15195 coo,,,Springer,"xxv, 737 p. ;"
2949e32a07debd94557dfe456eb4e492,hybrid massive mimo precoding in cloud ran,621.384 len,,,,"xvi, 149 p. ;"
c789f81e7e8c6b608c2cd0e63cecf5de,"hardware supply chain security : threat modelling, emerging attacks and countermeasures",005.8 hal,,,,"xv, 217 p. ;"
f73b8174f583fef8e79774bedb94ffe4,information loss in deterministic signal processing systems,621.3822 gei,,,,"xiv, 145 p. ;"
79796fc0a993b328097f7cb69a4c50f7,"individual and collective graph mining : principles, algorithms, and applications",006.312 kou,,,,"xi, 194 p. ;"
e1342299c7ef0355368f250f8290cf42,Introduction to Cybersecurity,005.8 sha,,,Springer,"xv, 442 p. ;"
d3579e45ae0f2f27efe0d48d9c03a517,introduction to electronic materials and devices,621.381 rez,,,,"xvii, 508 p. ;"
bf7d33736c075a86701da95b9324d24d,intelligent decision support systems,006.3 san,,,,"xxx, 806 p. ;"
f24719f098c2f1d3d61c1952a693dbec,information theory for electrical engineers,621.382 gaz,,,,"ix, 276 p. ;"
f911fae561a8f030d87921db189abba8,injection-locking in mixed-mode signal processing,621.39732 yua,,,,"xx, 225 p. ;"
b4f3ed2daaa79572dd62bf5e9aa3fe32,introduction to nonlinear circuits and networks,621.319 mut,,,,"xix, 360 p. ;"
4e44c23e97571b32a875b53f643108f4,iot system design : project based approach,004.67 jam,,,,"xviii, 279 p. ;"
7ffd489826808377f2b4ea67c611fd3d,introduction to the theory of radiopolarimetric navigation systems,623.8932 koz,,,,"xx, 365 p. ;"
208dfeac93df381309bbb260b54d75b7,judgement-proof robots and artificial intelligence : a comparative law and economics approach,343.078629892 kov,,,,"xv, 153 p. ;"
07f22bae105965443249640635b3fc06,lectures on digital design principles,621.381 maz,,,,"xxxi, 247 p. ;"
99b8badf899d95936fcd9f06be235a41,"ava program design : principles, polymorphism, and patterns",005.133 sci,,,,"xvii, 456 p. ;"
3c15d9d73057472af0e103de23712e01,Linear Algebra with Machine Learning and Data,518.43 ara,,,Textbooks in Mathematics,"xix, 289 p. ;"
21509e729e4b8c916eca0b748185de66,line graphs and line digraphs,511.5 bei,,,,"xviii, 300 p. ;"
c00f98aa19284702c4ac1f674824ac2a,machine learning in finance : from theory to practice,332.0285554 dix,,,,"xxv, 548 p. ;"
fdfda671ef92ba82404100b70c6c4458,Machine Learning with Quantum Computers,006.3 sch,,,Springer,"xiv, 312 p. ;"
c23a694c099008d918253192054532d5,machine learning algorithms : adversarial robustness in signal processing,006.31 lif,,,,"ix, 104 p. ;"
f3da93312789f4b3c5069c61101e940a,"machine learning foundations : supervised, unsupervised, and advanced learning",006.31 jot,,,,"xx, 391 p. ;"
5b18d7b6e6c801bdf5c53bdded283d6c,"magic and antimagic graphs : attributes, observations and challenges in graph labelings",511.5 bac,,,,"xv, 322 p. ;"
1a861908892c6cba9174df919ccf6339,magic squares : their history and construction from ancient times to ad 1600,511.64 ses,,,,"xii, 313 p. ;"
eb26a6db25e65b3901f40ea3fbcba1a8,"Measure Theory, Probability, and Stochastic Processes",515.42 leg,,,Springer,"xiv, 406 p. ;"
66f3f2ecf4ef9c8cce8d65a422015a6c,"measurement and sensor systems : a comprehensive guide to principles, practical issues and applications",681.2 koc,,,,"xiii, 240 p. ;"
458cced5baac1b4b44669198c30909fe,maximum entropy sampling : algorithms and application,519.3 fam,,,,"xvii, 195 p.;"
b0e6e8a063a3115ee2db1c49a43b9ad2,microfintech : expanding financial inclusion with cost-cutting innovation,332 mor,,,,"xi, 272 p. ;"
955fba5bd332fc5719ffe233f544d588,micro relay technology for energy-efficient integrated circuits,621.3815 kam,,,,"x, 183 p. ;"
ea552d90c7bb1cc501c51378166f9971,"Morphs, Mallards, and Montages",006.6 gla,,,A K Peters/CRC Press,"xiv, 328 p. ;"
7fae2086386ce3801e2fa89984192b16,micropython for the internet of things : a beginner's guide to programming with python on microcontrollers,005.133 bel,,,,"xxi, 445 p. ;"
689a031f86496266bd06da4272604b3c,metrics that make a difference : how to analyze change and error,519.537 pon,,,,"xxi, 117 p. ;"
b13f3639d509d9b9ca09b54f54c63c25,mvt : a most valuable theorem,515.8 smo,,,,"x, 499 p. ;"
545ae22263b22675c52dbbf2e3130f10,natural hazards gis-based spatial modeling using data mining techniques,006.312 pou,,,,"xxii, 296 p. ;"
062cfe7ef61cce5184f208913a6add96,"network programming with go language : essential skills for programming, using and securing networks with open source google golang",001.642 new,,,,"xxv, 377 p. ;"
fc88149b9216aff92bc51960a69ab018,normal forms and stability of hamiltonian systems,512.944 cab,,,,"xxi, 337 p. ;"
341eb04344368f278cc4d7be45d4272f,numerical methods for solving discrete event systems : with applications to queueing systems,003 gra,,,,"xiv, 361 p. ;"
23c778c6ae2741b31c1207b7d8076fef,"paradigms of concurrency : observations, behaviours and systems - a petri net view",511.35 jan,,,,"xii, 326 p. ;"
6f212b26940a121dab7f30d6b0608d74,programming languages : principles and paradigms,005.13 gab,,,,"xxii, 561 p. ;"
bb2b3c96904382c18e309c72ff414248,privacy and security for mobile crowdsourcing,005.8 sod,,,,"xvii, 123 p. ;"
079ce2845af15f56e7ab338da3ea60e9,quantum artificial intelligence with qiskit,006.3843 wic,,,,"xxv, 299 p. ;"
98db8da77cf169c583b7d188f46ee082,quick java,005.133 mat,,,,"xx, 214 p. ;"
3d5ee11cd49e66302de675ad0d3b72c8,semiconductor advanced packaging,621.38152 lau,,,,"xxii, 498 p. ;"
3e4339cd7c6956f7c0bc4f40325ae0ef,run-to-run control in semiconductor manufacturing,621.38152 moy,,,,348 p. ;
b744f2378d02ec11c5509de8cb5721e7,still searching for satoshi : unveiling the blockchain revolution,005.74 lis,,,,"xxix, 239 p. ;"
d4ecc0dbdc5936be55c4d0bb0cbf4c46,"real-time database systems : fundamentals, architectures and applications",004.6 alv,,,,"ix, 120 p. ;"
69f0e328e28bc75e6e98e92ec8a35f24,bitcoin dilemma : weighing the economic and environmental costs and benefits,332.178 rea,,,,"xxi, 329 p. ;"
627b932d5259cfc18d1613ccd7cdd65e,the economics of fintech,332.1 kaj,,,,"vi, 210 p. ;"
dfa62a69d3c9457325d5bed1309a4f06,economics of sports,338.43796 lee,,,,"xxi, 403 p. ;"
927e5e527ad15c80a44174723b1b0de6,Understanding Behaviour of Distributed Systems Using mCRL2,004.36 ati,,,Springer,"xv, 235 p. ;"
8883e95347cf90b123f8e1b8c0064902,mathematics of errors,511.43 bou,,,,"xii, 448 p. ;"
f8912c591bfb48995fcf43b52140a2fa,markov chains,519.233 dou,,,,"xviii, 757 p.;"
d1825fce9ef82938301063434e6b651a,law code of visnu : a critical edition and annotated translation of the vaisnava dharmasastra,294.594 oli,,,,"x, 593 p. ;"
6cd4a9d222cde311787d82e210cb37b0,vectors and functions of several variables,519.3 dav,,,,"viii, 424 p. ;"
0e89a3f4e9ad6df3c96c78868d4db6cb,understanding logic locking,005.8 zam,,,,"xvi, 381 p. ;"
4fff7b52d288a5c886074a0d3ffd70f3,Man's Search for Meaning,150.195092 fra,,,Rider Books,154 p. ;
8e6ff20883f84fcf4f50e691f56fec11,The 50th Law,158 cen,,,,"x,291 p. ;"
676cb6869568f260618b45893d40af5c,a quantum leap in information theory,003 man,,,,"xiv, 231 p. ;"
90ca75713a9b89f0a02a352b1d6797cd,a graduate course in probability,519.2 nic,,,,"xvi, 541 p. ;"
efcd4dc304d24308171ab92c56eab55f,a friendly approach to complex analysis,515.9 maa,,,,"xv, 272 p. ;"
1a6f04094513562915ddfe5195e60981,age of information : foundations and applications,621.382 pap,,,,"xi, 482 p. ;"
951455b2c3fa1247f96de8704af52c1c,a first course in probability,519.2 ros,,,,517 p. ;
00124a531872ecc61d7a8da24067f17a,an undergraduate introduction to financial mathematics,650.0151 buc,,,,"xvi, 449p. ;"
af7ec4723b8727d27d47a8f5a711cf38,applied graph theory : an introduction with graph optimization and algebraic graph theory,511.5 gri,,,,"xxi, 282 p. ;"
2fa611f3b80af49f70800853d25f86a5,analysis of financial time series,332.0151955 tsa,,,,"xxiii, 677p. ;"
f9fcacaad0f464d74265a9effd1b41f2,brain computations and connectivity,612.82 rol,,,,"xxiii, 1149 p. ;"
6db2ccc7625d91b5a31ae6b33e5d223d,augustine of hippo : a life,270.2092 cha,,,,"xx, 177 p. ;"
b43cd46c33858d5c22ca18d78159f085,"Elements of Digital Geometry, Mathematical Morphology, and Discrete Optimization",006.6 kis,,,World Scientific Publishing Company,"xxiii, 641 p. ;"
23a374edd05d83087cf029b833b09a06,carbon finance : a risk management view,363.738746 hel,,,,"xxii,315 p. ;"
831bfab8782f16028741fe053ae7abe6,can't hurt me : master your mind and defy the odds,359.0092 gog,,,,363 p. ;
5b14192cc7d841518517247f612929b1,Experience Without Qualities,128.4 goo,,,,"x, 461 p. ;"
208756092766ebe89f23b1e0f8bf70db,Fairness and Machine Learning,174.900631 bar,,,MIT Press,"xiv, 323 p. ;"
4a5236e8af90ac5361f07c3ce3c170ef,from statistical physics to data-driven modelling : with applications to quantitative biology,530.13 coc,,,,"viii, 183 p. ;"
d8e07f2a54dbcb422146b90e7669c0ea,Image,201 tay,,,University of Chicago Press,271 p. ;
956d664beeb8c770549c563cd7541ef1,game data science,794.8 eln,,,,"xii,397 p.;"
b6ca6f538ab757c08250d62b6e656860,"image, icon, economy : the byzantine origins of the contemporary imaginary",306.47 mon,,,,"xiii, 264 p. ;"
1b859f02f528991e91fa4958e79857cb,fundamentals of machine learning,006.31 tra,,,,"xi,247 p. ;"
5547b41de1176d82283f6c0f0fbfd00f,integration with complex numbers : a primer on complex analysis,515.9 mcc,,,,"xii,270 p. ;"
1afa178c0d011a044e47d09e56ff7b9e,introduction to probability for computing,004.0151 har,,,,"xx, 550 p. ;"
f54dbc93d663a48dcd1ae1d5fc0e0943,Image-Music-Text,809 bar,,,Macmillan,220 p. ;
56556735dd6fe680856faa3f947cd57d,inference and learning from data : foundations,519.54 say,,,,"li, 1052 p. ;"
0935165fa535ed1e6f55ba69690fb0bc,Introduction to Quantum Cryptography,003.54 vid,,,Cambridge University Press,"xiii, 326 p. ;"
b24629285c63fc33154ace288ebf9392,linear algebra : core topics for the first course,512.5 ata,,,,"xii, 452 p. ;"
a88d7cb30af68ade7668f3cf57b035ae,learn ai-assisted python programming : with github copilot and chatgpt,005.133 por,,,,"xxiv, 270 p. ;"
032e017eb6ee0964f6a8c4ba4bee4d98,Lectures on Linear Algebra and Its Applications,512.5 kor,,,de Gruyter,"viii, 250 p. ;"
a969a3d3a50be2b9a5e3232b7e91598d,leibniz and the rational order of nature,193 rut,,,,"xiii, 301 p. ;"
9a9865a3fe9925f9d80a2b97208472ae,machine learning with python : theory and applications,006.31 liu,,,,"xxii, 670 p. ;"
80d3a2fe926f6a6121772b262cd6159c,multilayer networks : structure and function,003.72 bia,,,,"xiv, 402 p. ;"
a32890a1aa5aee4a8979b4565aa68395,nanotechnology : a very short introduction,620.5 mor,,,,"xxiii, 125 p. ;"
6a18c477aec4e45d76a98c23f59816b9,"money in the twenty-first century : cheap, mobile, and digital",332.40905 hol,,,,"xiii, 209 p. ;"
1633d228ab7c3382394976507d6283fb,operations research : introduction to models and methods,658.4034 bou,,,,"xii, 499 p. ;"
6e97c64835b06efba73d7d0abdbaf200,more than the sum of the parts : complexity in physics and beyond,530.01 sat,,,,"x, 140 p. ;"
8358d8fc21f9ae1ce31909897e980860,privacy-preserving computing for big data analytics and ai,005.8 che,,,,"xii, 255 p. ;"
91235adc9797f447e925d9834ae95733,oracle on docker : running oracle databases in linux containers,005.7565 sco,,,,"xxi,423 p. ;"
d5507d4005864014764af3b79de28780,oracle database transactions and locking revealed : building high performance through concurrency,005.7585 kuh,,,,"XXVIII, 265 p. ;"
f0114c0456c6a783d96490cbb7f32390,problem solving in economics : a quantitative approach,330.015195 cha,,,,"xiv, 288 p. ;"
1b5dc50c60b08568ab01bbdbb21914bc,some words of jane austen,823.7 tav,,,,"xii, 288 p. ;"
be8836e85f899252712f27cc7b1e665f,story and discourse : narrative structure in fiction and film,700.1 cha,,,,277 p. ;
f340200f203cf6e07061b342e20f7230,"ethics of artificial intelligence : principles, challenges, and opportunities.",006.3 flo,,,,"xxii,243 p. ;"
948082492be8bc5e2bf988a21e523043,the major works,821.7 col,,,,"xviii,733 p. ;"
c841276715b7356450c32162984addb6,the dangerous art of text mining : a methodology for digital history,025.0420727 gul,,,,"xxx, 465 p. ;"
8086929ea19b6c9bbb86eff8a4b8c8a9,the nature of complex networks,006.30285436 dor,,,,"xvi,449 p. ;"
7b262367b96460a5d49670eaea9da85b,the oxford linear algebra for scientists,512.5 luk,,,,"xix,412 p. ;"
a3e980a954ab87da3e1747e6155be6a9,the pickwick papers,823.8 dic,,,,"xli,740 p. ;"
76c1da8aa5598e9edabc084a2573403c,quest of the absolute: birth and decline of european romanticism,843.7 dup,,,,"x,387 p. ;"
cf8fe2730e6220e4e2c50ff2c8e849c7,uberland : how algorithms are rewriting the rules of work,388.4 ros,,,,"ix,271 p. ;"
0f9d0d0365f19c8fba3f61906fe85260,understanding mathematics through problem solving,510.76 pos,,,,"xiii,515 p. ;"
b5a9a9e7129533029dc23bf2d12369d8,what are tensors exactly?,530.1563 guo,,,,"xviii, 227 p. ;"
a23e4becfbc0ed52b54b0eb2aa7f9981,zeros of polynomials and solvable nonlinear evolution equations,515.353 cal,,,,"x,168 p. ;"
c84cbcd582aa078873af6a65e228a66b,deep learning for physical scientists : accelerating research with machine learning,500.20285 pyz,,,,"xii,196 p. ;"
79393cc318b2a3896d598b87e8172dc7,electromagnetism for engineers,621.3 fle,,,,"xv,208 p. ;"
